nome,preco,imagem,status,categoria_principal,subcategoria,special,Codigo
Funko Pop! NBA Mascots The Coyote 06 Exclusivo,"R$ 239,90",https://cdn.awsli.com.br/800x800/84/84034/produto/120535878/12332112442412-beuinovzzj.jpg,disponivel,Esporte,College Mascots,Exclusivo,MJ9514F22
Funko Pop! Television Doctor Who Dalek 223,"R$ 399,90",https://cdn.awsli.com.br/800x800/84/84034/produto/188826983/funko-pop--telev-p6fjzz8036.jpg,disponivel,Filmes e Séries,Doctor Who,,MJ9711I57
Funko Pop! Television Os Simpsons Bart 1742 Exclusivo,"R$ 149,90",https://cdn.awsli.com.br/800x800/84/84034/produto/359400771/bart-asd-04afuxn8f5.png,disponivel,Disney,Os Simpsons,Exclusivo,MJ9769H30
Funko Pop! Filme Beetlejuice / Os Fantasmas Se Divertem Beetlejuice with Dante's Inferno Room 06 Exclusivo,"R$ 1.039,90",https://cdn.awsli.com.br/800x800/84/84034/produto/11570068773ece066a0.jpg,disponivel,Filmes e Séries,Beetlejuice,Exclusivo,MK1401L84
Funko Pop! Games Metal Gear Solid Naked Snake 1053,"R$ 264,90",https://cdn.awsli.com.br/800x800/84/84034/produto/331769135/naked-snake-b-1--800-y8935gkxp6.jpg,disponivel,Games,Metal Gear,,MK1700Q82
Funko Pop! Television Star Wars Baby Yoda The Child 370 Exclusivo,"R$ 309,90",https://cdn.awsli.com.br/800x800/84/84034/produto/231662419/funko-pop--the-child-control-knob-370-c-800-svp6edffkp.jpg,disponivel,Filmes e Séries,Star Wars,Exclusivo,MK2573M67
Funko Pop! Television Power Rangers Black Ranger 361,"R$ 399,90",https://cdn.awsli.com.br/800x800/84/84034/produto/213980039/blac-combo-800-sumagqvxmp.jpg,disponivel,Filmes e Séries,Power Rangers,,MK2657E75
Funko Pop! Television Stranger Things Robin Steve Vecna 3 Pack Exclusivo,"R$ 799,90",https://cdn.awsli.com.br/800x800/84/84034/produto/208291492/robin-steve-vecna-funko-3-dvq3p30q6z.png,disponivel,Filmes e Séries,Stranger Things,Exclusivo,MK2676J76
Funko Pop! Marvel Agent Venom 507 Exclusivo,"R$ 309,90",https://cdn.awsli.com.br/800x800/84/84034/produto/226156385/funko-pop--agent-venom-507-exclusivo-c-800-648tr2gbtn.jpg,disponivel,Heróis/Vilões,Marvel,Exclusivo,MK3315Q60
Funko Pop! Filme Marvel Guardiões da Galáxia Drax 442 Exclusivo,"R$ 309,90",https://cdn.awsli.com.br/800x800/84/84034/produto/91118751/funko-pop--marvel-drax-442-exclusivo-c-1--800-qgq142u4la.jpg,disponivel,Heróis/Vilões,Marvel,Exclusivo,MK3670F15
Funko Pop! Television Tom & Jerry Tom 1657,"R$ 134,90",https://cdn.awsli.com.br/800x800/84/84034/produto/306100765/tom-with-i-b-1-800-7a1fg8i50s.jpg,disponivel,Disney,Tom e Jerry,,MK3713O48
Funko Pop! Football NFL 49ERS Nick Bosa 258 Exclusivo,"R$ 184,90",https://cdn.awsli.com.br/800x800/84/84034/produto/306461336/nick-b-1-800-2kqinj1fq3.jpg,disponivel,Esporte,Futebol Americano NFL,Exclusivo,MK4435J71
Funko Pop! Comic Covers Marvel Os Vingadores Thor 38 Exclusivo,"R$ 319,90",https://cdn.awsli.com.br/800x800/84/84034/produto/235345680/thor---avengers-c-800-2rh5m9mqcy.jpg,disponivel,Heróis/Vilões,Thor,Exclusivo,MK4972I36
Funko Pop! Football NFL Dalvin Cook 143 Exclusivo,"R$ 169,90",https://cdn.awsli.com.br/800x800/84/84034/produto/367644086/funko-pop--dalvin-cook-143-xxas-tlfath3w5c.png,disponivel,Esporte,Futebol Americano NFL,Exclusivo,MK5991T63
Funko Pop! Animation Rick And Morty Pickle Rick 333,"R$ 334,90",https://cdn.awsli.com.br/800x800/84/84034/produto/182034374/funko-pop--animation-rick-and-morty-pickle-rick-333-a-1--800-c9ip8wpdn6.jpg,disponivel,Disney,Rick and Morty,,MK6936C43
Funko Pop! Album Rocks The Notorious BIG 11,"R$ 264,90",https://cdn.awsli.com.br/800x800/84/84034/produto/211775348/funko-pop-album-rocks-the-notorious-big-11-a-jcpdaf1vgk.png,disponivel,Música,The Notorious B.I.G.,,MK7237Q63
Funko Pop! Television Star Wars D-O 336 Exclusivo,"R$ 309,90",https://cdn.awsli.com.br/800x800/84/84034/produto/218538643/funko-pop--star-wars-d-o-336-caixa-800-2osoamopdk.jpg,disponivel,Filmes e Séries,Star Wars,Exclusivo,MK7286N84
Funko Pop! Animation Fruits Basket Tohru Honda 879,"R$ 679,90",https://cdn.awsli.com.br/800x800/84/84034/produto/211219427/funko-pop--fruit-2ob6j07ycm.jpg,disponivel,Animes,Fruits Basket,,MK7909T16
Funko Pop! Baseball MLB Julio Rodriguez 44 Exclusivo,"R$ 309,90",https://cdn.awsli.com.br/800x800/84/84034/produto/364364445/asdsa12312-5exd9evdoj.png,disponivel,Esporte,Baseball MLB,Exclusivo,MK8170X27
Funko Pop! Animation Seraph Of The End Shinoa Hiragi 197,"R$ 129,90",https://cdn.awsli.com.br/800x800/84/84034/produto/124077470/shinoa-funko-3-cnei2ktcod.png,disponivel,Animes,Seraph of the End,,MK8540E57
Funko Pop! Games Sonic The Hedgehog Jet 1117,"R$ 134,90",https://cdn.awsli.com.br/800x800/84/84034/produto/355996027/jet-the-hawk-as-6ubxoh5bgo.png,disponivel,Games,Sonic,,MK9808V79
Funko Pop! Television Star Wars Duel Of The Fates Qui-Gon Jinn 508 Exclusivo,"R$ 309,90",https://cdn.awsli.com.br/800x800/84/84034/produto/150142924/funko-pop--television-star-wars-duel-of-the-fates-qui-gon-jinn-508-exclusivo-c-8-82ys93cgyu.jpg,disponivel,Filmes e Séries,Star Wars,Exclusivo,ML1134R36
Funko Pop! Icons American History John F. Kennedy 46,"R$ 399,90",https://cdn.awsli.com.br/800x800/84/84034/produto/231664155/funko-pop--john-f--kennedy-46-cc-800-pztncgcthu.jpg,disponivel,Filmes e Séries,American History,,ML2029P94
Funko Pop! Games Pokemon Espeon 884 Exclusivo,"R$ 159,90",https://cdn.awsli.com.br/800x800/84/84034/produto/395438197/funko-pop-games-pokemon-espeon-884-exclusivo-softcolor-bfg-hqpcdlh8o3.png,disponivel,Games,Pokemon,Exclusivo,ML2048F62
Funko Pop! Filme Harry Potter 196,"R$ 134,90",https://cdn.awsli.com.br/800x800/84/84034/produto/381568694/harry-potter-x2-dpxern0ic2.png,disponivel,Filmes e Séries,Harry Potter,,ML2528A44
Funko Pop! Rocks Ferxxo 483 Exclusivo Glow,"R$ 309,90",https://cdn.awsli.com.br/800x800/84/84034/produto/369808533/ferxxo-bg-et9v75g4c5.png,disponivel,Música,#NAME?,Exclusivo | Glow,ML2584P51
Funko Pop! Basketball NBA Larry Bird 77,"R$ 264,90",https://cdn.awsli.com.br/800x800/84/84034/produto/202489333/vzxcdas-fbsfggz7tu.jpg,disponivel,Esporte,Basketball NBA,,ML2648B27
Funko Pop! Marvel Invasion Secret Nick Fury 1115 Exclusivo,"R$ 184,90",https://cdn.awsli.com.br/800x800/84/84034/produto/1805643033eabf7b661.jpg,disponivel,Heróis/Vilões,Marvel,Exclusivo,ML3200W93
Funko Pop! Animation Demon Slayer Inosuke Hashibira 875 Exclusivo Flocked Chase,"R$ 719,90",https://cdn.awsli.com.br/800x800/84/84034/produto/129420686/funko-pop--inosuke-hashibira-875-exclusivo-chase-c-800-gqynj7gojz.jpg,disponivel,Animes,Demon Slayer,Exclusivo | Flocked | Chase,ML3499P46
Funko Pop! Animation Dragon Ball Z Super Saiyan 2 Gohan 518 Exclusivo,"R$ 799,90",https://cdn.awsli.com.br/800x800/84/84034/produto/107096047/funko-pop--dragon-ball-z-super-saiyan-2-gohan-518-exclusivo-combo-1--800-cvhov7wqtx.jpg,disponivel,Animes,Dragon Ball,Exclusivo,ML3606T36
Funko Pop! Animation One Piece Kuzan 2057 Exclusivo,"R$ 309,90",https://cdn.awsli.com.br/800x800/84/84034/produto/360535860/ne-piece-kuzandfsd-patf5k6s8t.png,disponivel,Animes,One Piece,Exclusivo,ML3732T17
Funko Pop! Games Five Nights At Freddy's Nightmare Cupcake 218 Exclusivo,"R$ 959,90",https://cdn.awsli.com.br/800x800/84/84034/produto/178708598/97f9ca11a4.jpg,disponivel,Games,Five Nights at Freddy's,Exclusivo,ML4917E64
Funko Pop! Rocks The Beatles Yellow Submarine Paul McCartney 28,"R$ 1.969,90",https://cdn.awsli.com.br/800x800/84/84034/produto/160180729/funko-pop--the-beatles-yellow-submarine-paul-mccartney-28-c-800-k73wdaxmpa.jpg,disponivel,Música,Beatles,,ML5071D13
Funko Pop! Animation Dragon Ball Z Shenron 265 Exclusivo,"R$ 719,90",https://cdn.awsli.com.br/800x800/84/84034/produto/215551455/she-caixa-800-b3ikvlt2hd.jpg,disponivel,Animes,Dragon Ball,Exclusivo,ML5199S73
Funko Pop! Dc Comics Batman 614 Exclusivo Luz E Sons,"R$ 469,90",https://cdn.awsli.com.br/800x800/84/84034/produto/391902586/sem-t-tulo_conflictedcopy_2026-01-28t09-08-16-m22d4jxl3s.png,disponivel,Heróis/Vilões,Batman,Exclusivo | Luz e Sons,ML5217A22
Funko Pop! Animation Kaiju No. 8 Kafka Hibino 2080,"R$ 134,90",https://cdn.awsli.com.br/800x800/84/84034/produto/362025099/kafka-hibino-bb-v41ijeh7ma.png,disponivel,Animes,Kaiju No. 8,,ML5859B64
Funko Pop! Games Fortnite Drift 466 Exclusivo,"R$ 389,90",https://cdn.awsli.com.br/800x800/84/84034/produto/216721142/drift-caixa-1--800-qn9fetpge0.jpg,disponivel,Games,Fortnite,Exclusivo,ML5906C25
Funko Pop! Dc Comics Arlequina / Harley Quinn 335 Exclusivo,"R$ 309,90",https://cdn.awsli.com.br/800x800/84/84034/produto/211953245/funko-pop--heroes-dc-harley-quinn-335-exclusivo-cc-800-e4fq9r0lsd.jpg,disponivel,Heróis/Vilões,Harley Quinn,Exclusivo,ML6788E10
Funko Pop! Marvel What If...? The Hydra Stomper 872,"R$ 194,90",https://cdn.awsli.com.br/800x800/84/84034/produto/120584860/funko-pop--the-hydra-stomper-872-6-polegadas-cc-1--600-g0o5ku08ol.jpg,disponivel,Heróis/Vilões,What If… ?,,ML7013Z78
Funko Pop! Television Star Wars The Mandalorian Boba Fett 462,"R$ 129,90",https://cdn.awsli.com.br/800x800/84/84034/produto/120731429/120731429a36097aa8c-1-xsrfou.jpg,disponivel,Filmes e Séries,Star Wars,,ML7737P54
Funko Pop! Disney Monstros SA Boo 386,"R$ 334,90",https://cdn.awsli.com.br/800x800/84/84034/produto/110729038/funko-pop--disney-monstros-sa-boo-386-c-2--800-ox4h59xtr1.jpg,disponivel,Disney,Monstros S.A,,ML7779R77
Funko Pop! Icons Mark Hamill 27 Exclusivo,"R$ 149,90",https://cdn.awsli.com.br/800x800/84/84034/produto/241715488/funko-pop--mark-hamill-27-c-800-m9th742ygu.jpg,disponivel,Filmes e Séries,Ad Icons,Exclusivo,ML8631B68
Funko Pop! Animation Inspetor Bugiganga Inspector Gadget 892,"R$ 134,90",https://cdn.awsli.com.br/800x800/84/84034/produto/230811385/funko-pop-animation-inspetor-bugiganga-inspector-gadget-892-bh-o4go0gcuhv.png,disponivel,Disney,Inspetor Bugiganga,,ML8978E72
Funko Pop! Television Beavis and Butt Head Cornholio 1593,"R$ 334,90",https://cdn.awsli.com.br/800x800/84/84034/produto/297064614/cornholio-b-2--800-oq7vzlr5ax.jpg,disponivel,Filmes e Séries,Beavis And Butt Head,,ML9171H85
Funko Pop! Television Star Wars Rogue One Captain Cassian Andor 151,"R$ 129,90",https://cdn.awsli.com.br/800x800/84/84034/produto/230321357/captain-cassian-andor-151-cc-800-oojymsqor6.jpg,disponivel,Filmes e Séries,Star Wars,,ML9561W72
Funko Pop! Television The Walking Dead Daryl Dixon 145 Exclusivo,"R$ 469,90",https://cdn.awsli.com.br/800x800/84/84034/produto/160236802/funko-pop--television-the-walking-dead-daryl-dixon-145-exclusivo-a-800-hx7l57xd8i.jpg,disponivel,Filmes e Séries,The Walking Dead,Exclusivo,ML9760G98
Funko Pop! Filme Ghostbusters / Os Caça Fantasmas Garraka 1511,"R$ 264,90",https://cdn.awsli.com.br/800x800/84/84034/produto/248194225/image-1--800-bvcr-obz5bb4nw4.jpg,disponivel,Filmes e Séries,Os Caça Fantasmas,,ML9785O15
Funko Pop! Filme Jurassic Park Compsognathus 2040,"R$ 134,90",https://cdn.awsli.com.br/800x800/84/84034/produto/399574859/premium-compsognathus-x-ckg2qq953m.png,disponivel,Filmes e Séries,Jurassic Park,,MM1177I64
Funko Pop! Filme Harry Potter 173 Exclusivo SDCC 2024,"R$ 309,90",https://cdn.awsli.com.br/800x800/84/84034/produto/287260242/funko-pop-filme-harry-potter-173-exclusivo-sdcc-2024-xasd-fucsgab9s7.png,disponivel,Filmes e Séries,Harry Potter,Exclusivo | SDCC,MM1965U55
Funko Pop! Rides Naruto Shippuden Jiraiya On Toad 73 Exclusivo,"R$ 469,90",https://cdn.awsli.com.br/800x800/84/84034/produto/147106644/bsdfasdf-ynl0ibwcpp.jpg,disponivel,Animes,Naruto,Exclusivo,MM2179W97
Funko Pop! Deluxe Chainsaw Man 1768,"R$ 334,90",https://cdn.awsli.com.br/800x800/84/84034/produto/312373768/chainsaw-man-b-800-m324k1xw2a.jpg,disponivel,Animes,Chainsaw Man,,MM2639G44
Funko Pop! Funtastic Voyage Freddy Funko As Two-Face SE Exclusivo,"R$ 389,90",https://cdn.awsli.com.br/800x800/84/84034/produto/365125057/xsadas-tyvu0uv2yv.png,disponivel,Filmes e Séries,Funko,,MM2782I53
Funko Pop! Animation Naruto Shippuden Minato Namikaze 935,"R$ 134,90",https://cdn.awsli.com.br/800x800/84/84034/produto/96598895/funko-pop--animation-naruto-shippuden-minato-namikaze-935-c-1--800-pe79kip0mp.jpg,disponivel,Animes,Naruto,,MM3030I45
Funko Pop! Filme Godzilla Vs Kong Battle-Ready Kong 1020,"R$ 119,90",https://cdn.awsli.com.br/800x800/84/84034/produto/94660835/funko-pop--godzilla-vs-kong-battle-ready-kong-1020-c-800-btiorjkmh9.jpg,disponivel,Filmes e Séries,Godzilla,,MM3435G14
Funko Pop! Disney O Estranho Mundo de Jack Sally 1605,"R$ 264,90",https://cdn.awsli.com.br/800x800/84/84034/produto/358487005/sally-sewing-asf-d42t90w6wz.png,disponivel,Disney,O Estranho Mundo de Jack,,MM4284H19
Funko Pop! Marvel X-Men Mystique 217 Exclusivo,"R$ 389,90",https://cdn.awsli.com.br/800x800/84/84034/produto/91259788/funko-pop--marvel-mystique-217-f-fc-1--800-mom5h3fssq.jpg,disponivel,Heróis/Vilões,X-Men,Exclusivo,MM4297S88
Funko Pop! Games Call Of Duty Capt John Price 72,"R$ 679,90",https://cdn.awsli.com.br/800x800/84/84034/produto/217872795/funko-pop--games-call-of-duty-capt-john-price-72-combo-800-l30rbobvwe.jpg,disponivel,Games,Call of Duty,,MM4353R23
Funko Pop! Television South Park Cartman 17,"R$ 474,90",https://cdn.awsli.com.br/800x800/84/84034/produto/211555524/funko-pop--animation-south-park-cartman-17-c-800-66ptcx1lav.jpg,disponivel,Filmes e Séries,South Park,,MM4835O96
Funko Pop! Dc Comics Mulher Maravilha / Wonder Woman 324,"R$ 264,90",https://cdn.awsli.com.br/800x800/84/84034/produto/216318605/won-combo-800-w269y0u85h.jpg,disponivel,Heróis/Vilões,Mulher Maravilha,,MM5606F80
Funko Pop! Animation Jujutsu Kaisen Yuta Okkotsu 2322 Exclusivo,"R$ 389,90",https://cdn.awsli.com.br/800x800/84/84034/produto/399080310/sem-t-tulo-rp5pgf6sj7.png,disponivel,Animes,Jujutsu Kaisen,Exclusivo,MM6075F29
Funko Pop! Filme 007 James Bond 689,"R$ 609,90",https://cdn.awsli.com.br/800x800/84/84034/produto/213408906/funko-pop--movies-007-james-bond-689-fc-1--800-aldbstmvbn.jpg,disponivel,Filmes e Séries,James Bond 007,,MM6239W98
Funko Pop! Filme Animais Fantasticos Zouwu 28,"R$ 264,90",https://cdn.awsli.com.br/800x800/84/84034/produto/234334210/funko-pop--zouwu-28-c-1--800-slwjvtieyu.jpg,disponivel,Filmes e Séries,Animais Fantásticos,,MM6502W49
Funko Pop! Games Marvel Os Vingadores Kamala Khan 631,"R$ 194,90",https://cdn.awsli.com.br/800x800/84/84034/produto/233303257/kamala-khan-631-cc-800-6yif1lfy5q.jpg,disponivel,Games,Outros Games,,MM6914I63
Funko Pop! Marvel Eternos / Eternals Ikaris 727,"R$ 264,90",https://cdn.awsli.com.br/800x800/84/84034/produto/131034164/funko-pop--marvel-eternals-ikaris-727-c-1--800-75faonc02t.jpg,disponivel,Heróis/Vilões,Eternos,,MM7059F27
Funko Pop! Television Parks and Recreation Leslie Knope 1287,"R$ 129,90",https://cdn.awsli.com.br/800x800/84/84034/produto/293691684/leslie-knope-in-wedding-dress-b-1--800-7wynaib4pe.jpg,disponivel,Filmes e Séries,Parks and Recreation,,MM7069O16
Funko Pop! Albums Ghost Papa Emeritus Ghost If You Have Ghost 62,"R$ 129,90",https://cdn.awsli.com.br/800x800/84/84034/produto/247897527/funko-pop--if-you-have-a-ghost-62-c-800-rr2321mpu5.jpg,disponivel,Música,Ghost,,MM7385I12
Funko Pop! Television Power Rangers Black Ranger 396,"R$ 129,90",https://cdn.awsli.com.br/800x800/84/84034/produto/218992080/funko-pop--television-power-rangers-black-ranger-396-combo-800-h30q8qj0xh.jpg,disponivel,Filmes e Séries,Power Rangers,,MM7829P23
Funko Pop! Filme Guardiões da Galáxia Black Light Gamora & Nebula 2 Pack Exclusivo,"R$ 469,90",https://cdn.awsli.com.br/800x800/84/84034/produto/211367046/gane-caixa-550-xexuls.jpg,disponivel,Heróis/Vilões,Guardiões da Galáxia,Exclusivo,MN1583Q83
Funko Pop! Television Glow Ruth Wilder 659,"R$ 334,90",https://cdn.awsli.com.br/800x800/84/84034/produto/238509395/funko-pop--ruth-wilder-659-c-800-9j0wrnlmcx.jpg,disponivel,Filmes e Séries,Início,,MN1927A75
Funko Pop! Dc Comics Batwoman 297 Exclusivo,"R$ 159,90",https://cdn.awsli.com.br/800x800/84/84034/produto/184045351/funko-pop-dc-comics-batwoman-297-exclusivo-x2-fagsic19s4.png,disponivel,Heróis/Vilões,Dc Comics,Exclusivo,MN3033S20
Funko Pop! Television The Golden Girls Rose 328,"R$ 269,90",https://cdn.awsli.com.br/800x800/84/84034/produto/231950019/girls-rose-328-cc-800-3e5a88j5xa.jpg,disponivel,Filmes e Séries,The Golden Girls,,MN3182Y73
Funko Pop! Disney Cinderella 1318 Exclusivo Diamond,"R$ 469,90",https://cdn.awsli.com.br/800x800/84/84034/produto/209812293/cinderella-1318-exclusivo-diamond-caixa-1--800-hejozd93ti.jpg,disponivel,Disney,Cinderela,Exclusivo | Diamond,MN3220D37
Funko Pop! Marvel Os Vingadores Capita Marvel / Captain Marvel 459,"R$ 129,90",https://cdn.awsli.com.br/800x800/84/84034/produto/182278622/funko-pop--marvel-avengers-captain-marvel-459-c-800-f845c0t7xs.jpg,disponivel,Heróis/Vilões,Os Vingadores,,MN3474B63
Funko Pop! Games Persona Protagonist 1240 Exclusivo,"R$ 389,90",https://cdn.awsli.com.br/800x800/84/84034/produto/399891632/protagonist-bb-ybftmqlae8.png,disponivel,Games,Persona 5,Exclusivo,MN3730C15
Funko pop! Filme Minions Mummy Stuart 967,"R$ 264,90",https://cdn.awsli.com.br/800x800/84/84034/produto/87577741/funko-pop--filme-minions-mummy-stuart-967-asdasda-5wcioud7ak.jpg,disponivel,Disney,Minions,,MN4679K38
Funko Pop! Animation One Piece Tony Tony Chopper 99,"R$ 264,90",https://cdn.awsli.com.br/800x800/84/84034/produto/110971622/funko-pop--one-p-eeywertgg9.jpg,disponivel,Animes,One Piece,,MN4696I53
Funko Pop! Filme Meu Malvado Favorito Evil Minion 37,"R$ 609,90",https://cdn.awsli.com.br/800x800/84/84034/produto/187154564/funko-pop-evil-minion-37-x2-f6bt048nap.png,disponivel,Disney,Minions,,MN4735B26
Funko Pop! Animation Cowboy Bebop Vicious 469,"R$ 334,90",https://cdn.awsli.com.br/800x800/84/84034/produto/239643508/vicious-funko-3-d4112rmaw5.png,disponivel,Animes,Cowboy Bebop,,MN6112S97
Funko Pop! College Ateneo Blue Eagle 20 Exclusivo,"R$ 719,90",https://cdn.awsli.com.br/800x800/84/84034/produto/367483716/funko-pop--college-ateneo-blue-eagle-20-x-v7pnnt3y79.png,disponivel,Esporte,College Mascots,Exclusivo,MN6168C23
Funko Pop! WWE Enzo Amore & Big Cass 2 Pack,"R$ 129,90",https://cdn.awsli.com.br/800x800/84/84034/produto/371825990/funko-pop--wwe-2pack-enzo---cass-xx-2qzx58uusl.png,disponivel,Esporte,WWE,,MN6425L85
Funko Pop! Disney Mickey Mouse Margarida Daisy 1555,"R$ 134,90",https://cdn.awsli.com.br/800x800/84/84034/produto/326351948/daisy-b-1--800-un8bxx6tx3.jpg,disponivel,Disney,Mickey Mouse,,MN6427C45
Funko Pop! Disney Toy Story Ducky 531 Exclusivo Flocked,"R$ 309,90",https://cdn.awsli.com.br/800x800/84/84034/produto/217771775/funko-pop--ducky-531-floked-caixa-800-0eptzu2hsp.jpg,disponivel,Disney,Toy Story,Exclusivo | Flocked,MN7260B20
Funko Pop! Rocks Cher 340,"R$ 264,90",https://cdn.awsli.com.br/800x800/84/84034/produto/202476177/funko-pop--rocks-if-i-could-turn-back-time-cher-340-c-1--800-ysdrarxzqy.jpg,disponivel,Música,Cher,,MN7281D61
Funko Pop! Television The Leftovers Patti 464,"R$ 129,90",https://cdn.awsli.com.br/800x800/84/84034/produto/230781208/patti-464-cc-800-v423n7ghl2.jpg,disponivel,Filmes e Séries,10 Dias,,MN7501Y67
Funko Pop! Games Fortnite Codename E.L.F. 428 Exclusivo,"R$ 309,90",https://cdn.awsli.com.br/800x800/84/84034/produto/216733717/codename-e-l-f--caixa800-zai8io4krb.jpg,disponivel,Games,Fortnite,Exclusivo,MN7543O19
Funko Pop! Funko Flaky 14 Exclusivo,"R$ 389,90",https://cdn.awsli.com.br/800x800/84/84034/produto/243381058/funko-pop--flaky-14-exclusivo-c-800-yj01dq3ut7.jpg,disponivel,Filmes e Séries,Funko,Exclusivo,MN7551P50
Funko Pop! Filme Jogos Vorazes President Snow 229,"R$ 399,90",https://cdn.awsli.com.br/800x800/84/84034/produto/213007461/funko-pop--the-hunger-games-president-snow-229-c-1--800-s3nv5zsqum.jpg,disponivel,Filmes e Séries,Jogos Vorazes,,MN7891R32
Funko Pop! Television Workaholics Anders 493,"R$ 129,90",https://cdn.awsli.com.br/800x800/84/84034/produto/231045948/anders-493-cc-800-oo81caaisi.jpg,disponivel,Filmes e Séries,Outras Séries,,MN8381P36
Funko Pop! Filme As Tartarugas Ninjas Splinter 1400,"R$ 134,90",https://cdn.awsli.com.br/800x800/84/84034/produto/222731829/72infasdun9-4u17cokod4.jpg,disponivel,Filmes e Séries,As Tartarugas Ninjas,,MN8592A99
Funko Pop! Animation Dragon Ball Z Perfect Cell 13 Exclusivo,"R$ 389,90",https://cdn.awsli.com.br/800x800/84/84034/produto/107085426/funko-pop--dragon-ball-z-perfect-cell--13-metallic-ca-1--800-w246h77fec.jpg,disponivel,Animes,Dragon Ball,Exclusivo,MN8648R59
Funko Pop! Marvel What If...? King Killmonger 878 Exclusivo,"R$ 159,90",https://cdn.awsli.com.br/800x800/84/84034/produto/135929045/bggg-bwn1ivys4s.png,disponivel,Heróis/Vilões,What If… ?,Exclusivo,MN8725N95
Funko Pop! Television Os Muppets Muppet Babies Baby Gonzo 1698,"R$ 134,90",https://cdn.awsli.com.br/800x800/84/84034/produto/381524315/baby-gonzo-funko-3-6hagielxxs.png,disponivel,Filmes e Séries,Os Muppets,,MN8730C29
Funko Pop! Disney Alice no Pais das Maravilhas Walrus 1070 Exclusivo,"R$ 559,90",https://cdn.awsli.com.br/800x800/84/84034/produto/128517469/funko-pop--disney-alice-no-pais-das-maravilhas-walrus-1070-exclusivo-a-800-3vdfqguc3h.jpg,disponivel,Disney,Alice no País das Maravilhas,Exclusivo,MN9703S87
